value,count,prop,class,col
11,1461957,51.69,Rangeland,green
2,680928,24.07,Trees,darkgreen
4,438578,15.51,Flooded vegetation,lightgreen
1,227639,8.05,Water,blue
9,16562,0.59,Snow/Ice,black
8,2618,0.09,Bare ground,burlywood
5,130,0,Crops,yellow
7,10,0,Built Area,red
