value,count,prop,class,col
2,138675,53.39,Trees,darkgreen
11,76911,29.61,Rangeland,green
4,39595,15.24,Flooded vegetation,lightgreen
1,4555,1.75,Water,blue
8,1,0,Bare ground,burlywood
