value,count,prop,class,col
11,597492,52.79,Rangeland,green
1,277376,24.51,Water,blue
9,117438,10.38,Snow/Ice,black
2,88207,7.79,Trees,darkgreen
4,48637,4.3,Flooded vegetation,lightgreen
8,2585,0.23,Bare ground,burlywood
7,22,0,Built Area,red
