value,count,prop,class,col
5,168772,60.9,Crops,yellow
11,65217,23.53,Rangeland,green
2,27601,9.96,Trees,darkgreen
1,7784,2.81,Water,blue
4,6388,2.3,Flooded vegetation,lightgreen
7,1272,0.46,Built Area,red
8,101,0.04,Bare ground,burlywood
9,4,0,Snow/Ice,black
