value,count,prop,class,col
11,850580,74.84,Rangeland,green
1,90049,7.92,Water,blue
8,77580,6.83,Bare ground,burlywood
9,68932,6.07,Snow/Ice,black
2,37596,3.31,Trees,darkgreen
4,11722,1.03,Flooded vegetation,lightgreen
5,1,0,Crops,yellow
