value,count,prop,class,col
2,650726,73.4,Trees,darkgreen
1,134019,15.12,Water,blue
11,88000,9.93,Rangeland,green
4,12127,1.37,Flooded vegetation,lightgreen
8,1372,0.15,Bare ground,burlywood
9,165,0.02,Snow/Ice,black
7,102,0.01,Built Area,red
10,8,0,Clouds,grey
5,4,0,Crops,yellow
