value,count,prop,class,col
5,286304,61.54,Crops,yellow
11,120843,25.98,Rangeland,green
2,44793,9.63,Trees,darkgreen
1,5305,1.14,Water,blue
4,3741,0.8,Flooded vegetation,lightgreen
7,3637,0.78,Built Area,red
8,575,0.12,Bare ground,burlywood
9,2,0,Snow/Ice,black
