value,count,prop,class,col
2,257349,65.6,Trees,darkgreen
1,88546,22.57,Water,blue
11,24641,6.28,Rangeland,green
5,16734,4.27,Crops,yellow
7,4667,1.19,Built Area,red
4,208,0.05,Flooded vegetation,lightgreen
8,141,0.04,Bare ground,burlywood
9,6,0,Snow/Ice,black
