value,count,prop,class,col
4,256648,48.18,Flooded vegetation,lightgreen
2,165731,31.11,Trees,darkgreen
11,109748,20.6,Rangeland,green
1,576,0.11,Water,blue
9,25,0,Snow/Ice,black
8,2,0,Bare ground,burlywood
