value,count,prop,class,col
2,390159,68.21,Trees,darkgreen
1,149483,26.14,Water,blue
11,29533,5.16,Rangeland,green
4,2606,0.46,Flooded vegetation,lightgreen
7,132,0.02,Built Area,red
8,42,0.01,Bare ground,burlywood
