value,count,prop,class,col
11,1303114,65.98,Rangeland,green
9,268630,13.6,Snow/Ice,black
8,228879,11.59,Bare ground,burlywood
4,105161,5.32,Flooded vegetation,lightgreen
1,69023,3.49,Water,blue
5,193,0.01,Crops,yellow
2,7,0,Trees,darkgreen
