value,count,prop,class,col
11,1704247,74.45,Rangeland,green
5,521257,22.77,Crops,yellow
1,39237,1.71,Water,blue
2,9312,0.41,Trees,darkgreen
7,8385,0.37,Built Area,red
8,5457,0.24,Bare ground,burlywood
4,1186,0.05,Flooded vegetation,lightgreen
