value,count,prop,class,col
5,390052,70.92,Crops,yellow
11,66202,12.04,Rangeland,green
2,39587,7.2,Trees,darkgreen
1,25327,4.61,Water,blue
4,17141,3.12,Flooded vegetation,lightgreen
7,11238,2.04,Built Area,red
8,403,0.07,Bare ground,burlywood
9,11,0,Snow/Ice,black
