value,count,prop,class,col
2,137615,76.74,Trees,darkgreen
5,23438,13.07,Crops,yellow
11,11504,6.41,Rangeland,green
7,4809,2.68,Built Area,red
1,1887,1.05,Water,blue
8,43,0.02,Bare ground,burlywood
4,37,0.02,Flooded vegetation,lightgreen
