value,count,prop,class,col
2,419690,65.23,Trees,darkgreen
11,168374,26.17,Rangeland,green
1,44052,6.85,Water,blue
4,10313,1.6,Flooded vegetation,lightgreen
7,432,0.07,Built Area,red
8,331,0.05,Bare ground,burlywood
5,211,0.03,Crops,yellow
9,35,0.01,Snow/Ice,black
