value,count,prop,class,col
11,139545,52.66,Rangeland,green
2,70488,26.6,Trees,darkgreen
5,24179,9.12,Crops,yellow
1,23485,8.86,Water,blue
4,5908,2.23,Flooded vegetation,lightgreen
7,827,0.31,Built Area,red
8,546,0.21,Bare ground,burlywood
