value,count,prop,class,col
11,255799,56.31,Rangeland,green
4,129176,28.43,Flooded vegetation,lightgreen
1,41867,9.22,Water,blue
9,26027,5.73,Snow/Ice,black
8,1095,0.24,Bare ground,burlywood
2,327,0.07,Trees,darkgreen
