value,count,prop,class,col
2,657474,64.88,Trees,darkgreen
11,179904,17.75,Rangeland,green
1,87705,8.66,Water,blue
4,87426,8.63,Flooded vegetation,lightgreen
9,461,0.05,Snow/Ice,black
7,240,0.02,Built Area,red
8,132,0.01,Bare ground,burlywood
5,1,0,Crops,yellow
