value,count,prop,class,col
2,168592,50.26,Trees,darkgreen
11,78737,23.47,Rangeland,green
4,48071,14.33,Flooded vegetation,lightgreen
1,38213,11.39,Water,blue
7,1475,0.44,Built Area,red
8,379,0.11,Bare ground,burlywood
10,4,0,Clouds,grey
5,2,0,Crops,yellow
