value,count,prop,class,col
2,336744,74.24,Trees,darkgreen
11,59668,13.15,Rangeland,green
5,37440,8.25,Crops,yellow
1,13777,3.04,Water,blue
7,4971,1.1,Built Area,red
8,905,0.2,Bare ground,burlywood
4,79,0.02,Flooded vegetation,lightgreen
