value,count,prop,class,col
2,107077,77.39,Trees,darkgreen
1,18247,13.19,Water,blue
11,10623,7.68,Rangeland,green
7,1577,1.14,Built Area,red
4,779,0.56,Flooded vegetation,lightgreen
8,39,0.03,Bare ground,burlywood
5,21,0.02,Crops,yellow
