value,count,prop,class,col
2,109638,87.66,Trees,darkgreen
1,8941,7.15,Water,blue
11,6114,4.89,Rangeland,green
7,369,0.3,Built Area,red
8,6,0,Bare ground,burlywood
4,3,0,Flooded vegetation,lightgreen
5,3,0,Crops,yellow
