value,count,prop,class,col
11,372843,39.45,Rangeland,green
2,316737,33.51,Trees,darkgreen
1,173296,18.34,Water,blue
4,79169,8.38,Flooded vegetation,lightgreen
8,1723,0.18,Bare ground,burlywood
9,1363,0.14,Snow/Ice,black
7,26,0,Built Area,red
