value,count,prop,class,col
2,676314,91.05,Trees,darkgreen
11,44287,5.96,Rangeland,green
1,21851,2.94,Water,blue
4,332,0.04,Flooded vegetation,lightgreen
8,14,0,Bare ground,burlywood
