value,count,prop,class,col
2,191920,58.62,Trees,darkgreen
1,108180,33.04,Water,blue
11,26557,8.11,Rangeland,green
7,518,0.16,Built Area,red
4,203,0.06,Flooded vegetation,lightgreen
