value,count,prop,class,col
2,192815,63.37,Trees,darkgreen
11,83560,27.46,Rangeland,green
5,20570,6.76,Crops,yellow
1,6013,1.98,Water,blue
7,782,0.26,Built Area,red
4,463,0.15,Flooded vegetation,lightgreen
8,44,0.01,Bare ground,burlywood
