value,count,prop,class,col
4,114125,57.03,Flooded vegetation,lightgreen
11,40582,20.28,Rangeland,green
2,34291,17.14,Trees,darkgreen
1,10796,5.39,Water,blue
7,290,0.14,Built Area,red
8,29,0.01,Bare ground,burlywood
5,1,0,Crops,yellow
