value,count,prop,class,col
11,105674,54.44,Rangeland,green
2,59923,30.87,Trees,darkgreen
1,21584,11.12,Water,blue
4,5679,2.93,Flooded vegetation,lightgreen
8,612,0.32,Bare ground,burlywood
7,458,0.24,Built Area,red
9,182,0.09,Snow/Ice,black
