value,count,prop,class,col
2,984607,59.23,Trees,darkgreen
11,596132,35.86,Rangeland,green
1,76972,4.63,Water,blue
4,3878,0.23,Flooded vegetation,lightgreen
8,541,0.03,Bare ground,burlywood
5,189,0.01,Crops,yellow
9,2,0,Snow/Ice,black
