value,count,prop,class,col
5,178279,46.8,Crops,yellow
2,148708,39.04,Trees,darkgreen
11,43530,11.43,Rangeland,green
1,6598,1.73,Water,blue
7,2130,0.56,Built Area,red
4,1121,0.29,Flooded vegetation,lightgreen
8,509,0.13,Bare ground,burlywood
9,24,0.01,Snow/Ice,black
