value,count,prop,class,col
8,700552,28.97,Bare ground,burlywood
11,683422,28.26,Rangeland,green
9,607502,25.12,Snow/Ice,black
4,333931,13.81,Flooded vegetation,lightgreen
1,92941,3.84,Water,blue
5,68,0,Crops,yellow
