value,count,prop,class,col
11,1027119,37.32,Rangeland,green
9,867958,31.54,Snow/Ice,black
8,464783,16.89,Bare ground,burlywood
4,333039,12.1,Flooded vegetation,lightgreen
1,58941,2.14,Water,blue
