value,count,prop,class,col
2,326814,81.73,Trees,darkgreen
1,64543,16.14,Water,blue
11,8078,2.02,Rangeland,green
4,408,0.1,Flooded vegetation,lightgreen
8,12,0,Bare ground,burlywood
5,1,0,Crops,yellow
