value,count,prop,class,col
2,655793,80.61,Trees,darkgreen
11,114809,14.11,Rangeland,green
1,16354,2.01,Water,blue
5,15702,1.93,Crops,yellow
7,10137,1.25,Built Area,red
4,669,0.08,Flooded vegetation,lightgreen
8,24,0,Bare ground,burlywood
