value,count,prop,class,col
2,287054,54.65,Trees,darkgreen
11,129406,24.64,Rangeland,green
1,72571,13.82,Water,blue
4,36130,6.88,Flooded vegetation,lightgreen
9,91,0.02,Snow/Ice,black
8,41,0.01,Bare ground,burlywood
