value,count,prop,class,col
2,210693,92.55,Trees,darkgreen
11,8691,3.82,Rangeland,green
1,7256,3.19,Water,blue
7,668,0.29,Built Area,red
4,306,0.13,Flooded vegetation,lightgreen
5,25,0.01,Crops,yellow
8,7,0,Bare ground,burlywood
