value,count,prop,class,col
5,178563,62.28,Crops,yellow
2,36785,12.83,Trees,darkgreen
11,35474,12.37,Rangeland,green
7,23413,8.17,Built Area,red
1,8147,2.84,Water,blue
4,3198,1.12,Flooded vegetation,lightgreen
8,1117,0.39,Bare ground,burlywood
