value,count,prop,class,col
9,223543,63.71,Snow/Ice,black
2,92796,26.45,Trees,darkgreen
8,13360,3.81,Bare ground,burlywood
11,10507,2.99,Rangeland,green
1,9193,2.62,Water,blue
4,1476,0.42,Flooded vegetation,lightgreen
