value,count,prop,class,col
2,164541,39.57,Trees,darkgreen
11,147078,35.37,Rangeland,green
1,58335,14.03,Water,blue
4,30234,7.27,Flooded vegetation,lightgreen
8,14064,3.38,Bare ground,burlywood
7,1343,0.32,Built Area,red
9,266,0.06,Snow/Ice,black
