value,count,prop,class,col
2,4808,31.43,Trees,darkgreen
11,3650,23.86,Rangeland,green
1,3259,21.31,Water,blue
7,2094,13.69,Built Area,red
4,825,5.39,Flooded vegetation,lightgreen
8,592,3.87,Bare ground,burlywood
5,68,0.44,Crops,yellow
