value,count,prop,class,col
11,122754,42.73,Rangeland,green
1,83444,29.05,Water,blue
4,52974,18.44,Flooded vegetation,lightgreen
9,18510,6.44,Snow/Ice,black
2,9550,3.32,Trees,darkgreen
8,47,0.02,Bare ground,burlywood
