value,count,prop,class,col
2,597193,76.48,Trees,darkgreen
11,145716,18.66,Rangeland,green
1,14709,1.88,Water,blue
5,12144,1.56,Crops,yellow
7,8589,1.1,Built Area,red
8,1866,0.24,Bare ground,burlywood
4,519,0.07,Flooded vegetation,lightgreen
9,103,0.01,Snow/Ice,black
