value,count,prop,class,col
2,262295,72.06,Trees,darkgreen
4,45492,12.5,Flooded vegetation,lightgreen
11,31596,8.68,Rangeland,green
1,24235,6.66,Water,blue
8,380,0.1,Bare ground,burlywood
9,2,0,Snow/Ice,black
