value,count,prop,class,col
2,477348,83.08,Trees,darkgreen
1,57237,9.96,Water,blue
7,22535,3.92,Built Area,red
11,16201,2.82,Rangeland,green
4,714,0.12,Flooded vegetation,lightgreen
8,505,0.09,Bare ground,burlywood
5,7,0,Crops,yellow
