value,count,prop,class,col
5,88581,36.28,Crops,yellow
1,66087,27.07,Water,blue
2,58929,24.14,Trees,darkgreen
11,15276,6.26,Rangeland,green
7,14214,5.82,Built Area,red
4,811,0.33,Flooded vegetation,lightgreen
8,235,0.1,Bare ground,burlywood
