value,count,prop,class,col
2,274094,88.74,Trees,darkgreen
1,29779,9.64,Water,blue
11,4945,1.6,Rangeland,green
4,37,0.01,Flooded vegetation,lightgreen
8,4,0,Bare ground,burlywood
7,1,0,Built Area,red
