value,count,prop,class,col
5,98229,69.78,Crops,yellow
2,35295,25.07,Trees,darkgreen
11,3530,2.51,Rangeland,green
7,3374,2.4,Built Area,red
1,233,0.17,Water,blue
8,99,0.07,Bare ground,burlywood
