value,count,prop,class,col
2,386257,68.46,Trees,darkgreen
1,114524,20.3,Water,blue
11,61051,10.82,Rangeland,green
4,1501,0.27,Flooded vegetation,lightgreen
7,710,0.13,Built Area,red
8,145,0.03,Bare ground,burlywood
5,18,0,Crops,yellow
