value,count,prop,class,col
2,536090,86.55,Trees,darkgreen
11,72064,11.63,Rangeland,green
1,10917,1.76,Water,blue
8,228,0.04,Bare ground,burlywood
4,126,0.02,Flooded vegetation,lightgreen
