value,count,prop,class,col
2,286267,89.44,Trees,darkgreen
11,19796,6.18,Rangeland,green
1,11295,3.53,Water,blue
7,1409,0.44,Built Area,red
5,1072,0.33,Crops,yellow
8,116,0.04,Bare ground,burlywood
4,108,0.03,Flooded vegetation,lightgreen
9,2,0,Snow/Ice,black
