value,count,prop,class,col
2,465641,67.66,Trees,darkgreen
1,139479,20.27,Water,blue
11,77228,11.22,Rangeland,green
4,4802,0.7,Flooded vegetation,lightgreen
7,508,0.07,Built Area,red
9,357,0.05,Snow/Ice,black
8,150,0.02,Bare ground,burlywood
5,74,0.01,Crops,yellow
