value,count,prop,class,col
2,220882,83.77,Trees,darkgreen
11,32878,12.47,Rangeland,green
1,5116,1.94,Water,blue
7,3850,1.46,Built Area,red
5,450,0.17,Crops,yellow
4,448,0.17,Flooded vegetation,lightgreen
8,55,0.02,Bare ground,burlywood
