value,count,prop,class,col
11,1140456,47.66,Rangeland,green
1,584711,24.43,Water,blue
4,272541,11.39,Flooded vegetation,lightgreen
9,204100,8.53,Snow/Ice,black
2,180731,7.55,Trees,darkgreen
8,10571,0.44,Bare ground,burlywood
