value,count,prop,class,col
2,120124,49.86,Trees,darkgreen
11,73191,30.38,Rangeland,green
5,34877,14.48,Crops,yellow
1,9719,4.03,Water,blue
4,2344,0.97,Flooded vegetation,lightgreen
7,620,0.26,Built Area,red
8,45,0.02,Bare ground,burlywood
9,5,0,Snow/Ice,black
