value,count,prop,class,col
2,61757,83.8,Trees,darkgreen
11,6174,8.38,Rangeland,green
1,5353,7.26,Water,blue
4,222,0.3,Flooded vegetation,lightgreen
7,186,0.25,Built Area,red
8,2,0,Bare ground,burlywood
