value,count,prop,class,col
2,132511,82.09,Trees,darkgreen
1,24101,14.93,Water,blue
11,2913,1.8,Rangeland,green
7,1834,1.14,Built Area,red
4,52,0.03,Flooded vegetation,lightgreen
8,8,0,Bare ground,burlywood
5,2,0,Crops,yellow
9,1,0,Snow/Ice,black
