value,count,prop,class,col
2,141791,85.78,Trees,darkgreen
11,18459,11.17,Rangeland,green
1,2713,1.64,Water,blue
7,1640,0.99,Built Area,red
5,632,0.38,Crops,yellow
8,41,0.02,Bare ground,burlywood
4,14,0.01,Flooded vegetation,lightgreen
