value,count,prop,class,col
2,173249,50.47,Trees,darkgreen
11,108657,31.65,Rangeland,green
4,44899,13.08,Flooded vegetation,lightgreen
1,12478,3.64,Water,blue
8,3979,1.16,Bare ground,burlywood
9,2,0,Snow/Ice,black
