value,count,prop,class,col
5,267802,64.9,Crops,yellow
11,137652,33.36,Rangeland,green
1,3459,0.84,Water,blue
2,1715,0.42,Trees,darkgreen
7,1442,0.35,Built Area,red
8,509,0.12,Bare ground,burlywood
4,69,0.02,Flooded vegetation,lightgreen
