value,count,prop,class,col
7,132763,62.96,Built Area,red
5,36532,17.32,Crops,yellow
2,25735,12.2,Trees,darkgreen
11,13937,6.61,Rangeland,green
1,1537,0.73,Water,blue
8,345,0.16,Bare ground,burlywood
4,19,0.01,Flooded vegetation,lightgreen
