value,count,prop,class,col
2,136904,82.45,Trees,darkgreen
1,17958,10.82,Water,blue
11,11150,6.72,Rangeland,green
4,22,0.01,Flooded vegetation,lightgreen
8,5,0,Bare ground,burlywood
