value,count,prop,class,col
2,61719,38.4,Trees,darkgreen
11,34704,21.59,Rangeland,green
5,21413,13.32,Crops,yellow
1,19369,12.05,Water,blue
4,15515,9.65,Flooded vegetation,lightgreen
7,7861,4.89,Built Area,red
8,125,0.08,Bare ground,burlywood
