value,count,prop,class,col
5,166499,61.99,Crops,yellow
2,46158,17.19,Trees,darkgreen
11,37908,14.11,Rangeland,green
1,12535,4.67,Water,blue
4,4111,1.53,Flooded vegetation,lightgreen
7,1323,0.49,Built Area,red
8,39,0.01,Bare ground,burlywood
9,12,0,Snow/Ice,black
