value,count,prop,class,col
2,268890,76.09,Trees,darkgreen
1,59473,16.83,Water,blue
11,23205,6.57,Rangeland,green
4,1356,0.38,Flooded vegetation,lightgreen
9,422,0.12,Snow/Ice,black
8,35,0.01,Bare ground,burlywood
7,19,0.01,Built Area,red
